PlotTag,Species4,SppCommon,DBHClass,DBHmid,StemCount,TotalSaplings,TotalSeedlings,SapAreaha,Species2,Year,TreeStatus,PlotGrid,UTM.Easting,UTM.Northing,"Transect No.",PlotRadiusm,PlotAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p038,PIRU,"red spruce",0to2cm,1,1,6,2,0.0024,RS,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p038,ACPE,"striped maple",0to2cm,1,0,0,1,0.0024,STM,1995,1,Core,279500,4867200,795,12.62,0.05,680,332,16.4552884642496,1995,2005,2015,10,10,M,NH.high
p039,ABBA,"balsam fir",0to2cm,1,0,0,1,0.0024,BF,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,ACSP,"mountain maple",0to2cm,1,0,0,2,0.0024,MM,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,PIRU,"red spruce",0to2cm,1,1,2,1,0.0024,RS,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p039,ACPE,"striped maple",0to2cm,1,2,2,4,0.0024,STM,1995,1,Core,279500,4867000,795,12.62,0.05,700,11,12.9877323716919,1995,2005,2015,10,10,M,SF.spruce
p040,ABBA,"balsam fir",0to2cm,1,1,2,4,0.0024,BF,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p040,PIRU,"red spruce",0to2cm,1,4,5,4,0.0024,RS,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p040,ACPE,"striped maple",0to2cm,1,0,0,2,0.0024,STM,1995,1,Core,279500,4866900,795,12.62,0.05,730,341,28.7585055055267,1995,2005,2015,10,10,H,NH.high
p041,ABBA,"balsam fir",0to2cm,1,0,16,2,0.0024,BF,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p041,SOAM,"mountain ash",0to2cm,1,2,4,0,0.0024,MA,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p041,PIRU,"red spruce",0to2cm,1,0,2,1,0.0024,RS,1995,1,Core,279500,4866700,795,12.62,0.05,820,360,31.5298788878983,1995,2005,2015,10,10,H,SF.firbirch
p042,ABBA,"balsam fir",0to2cm,1,11,14,13,0.0024,BF,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p042,SOAM,"mountain ash",0to2cm,1,0,0,21,0.0024,MA,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p042,PIRU,"red spruce",0to2cm,1,4,6,3,0.0024,RS,1995,1,Core,279500,4866600,795,12.62,0.05,850,284,15.5403951864442,1995,2005,2015,10,10,H,SF.firbirch
p043,FAGR,beech,0to2cm,1,1,2,1,0.0024,AB,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,SOAM,"mountain ash",0to2cm,1,0,0,1,0.0024,MA,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,PIRU,"red spruce",0to2cm,1,2,4,1,0.0024,RS,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p043,ACPE,"striped maple",0to2cm,1,0,0,9,0.0024,STM,1995,1,Core,280000,4866400,800,12.62,0.05,705,81,17.5427322094427,1995,2005,2015,10,10,M,NH.high
p044,ABBA,"balsam fir",0to2cm,1,0,2,0,0.0024,BF,1995,1,Core,280000,4866600,800,12.62,0.05,725,112,52.5754099925347,1995,2005,2015,10,10,H,SF.firbirch
p044,PIRU,"red spruce",0to2cm,1,1,2,1,0.0024,RS,1995,1,Core,280000,4866600,800,12.62,0.05,725,112,52.5754099925347,1995,2005,2015,10,10,H,SF.firbirch
p045,ABBA,"balsam fir",0to2cm,1,6,19,1,0.0024,BF,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p045,BEPA,"paper birch",0to2cm,1,0,7,0,0.0024,PB,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p045,PIRU,"red spruce",0to2cm,1,3,3,2,0.0024,RS,1995,1,Core,280000,4866700,800,12.62,0.05,750,76,50.8304693908335,1995,2005,2015,10,10,H,SF.firbirch
p046,ABBA,"balsam fir",0to2cm,1,1,4,2,0.0024,BF,1995,1,Core,280000,4866900,800,12.62,0.05,750,46,34.0860625138579,1995,2005,2015,10,10,H,SF.spruce
p046,PIRU,"red spruce",0to2cm,1,1,2,7,0.0024,RS,1995,1,Core,280000,4866900,800,12.62,0.05,750,46,34.0860625138579,1995,2005,2015,10,10,H,SF.spruce
p047,ABBA,"balsam fir",0to2cm,1,5,22,3,0.0024,BF,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,SOAM,"mountain ash",0to2cm,1,0,3,0,0.0024,MA,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,ACSP,"mountain maple",0to2cm,1,0,2,0,0.0024,MM,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p047,PIRU,"red spruce",0to2cm,1,0,0,2,0.0024,RS,1995,1,Core,280000,4867000,800,12.62,0.05,750,62,7.83114654393806,1995,2005,2015,10,10,H,SF.spruce
p048,SOAM,"mountain ash",0to2cm,1,1,3,0,0.0024,MA,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,PRPE,"pin cherry",0to2cm,1,0,0,2,0.0024,PC,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,PIRU,"red spruce",0to2cm,1,0,0,1,0.0024,RS,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p048,ACPE,"striped maple",0to2cm,1,1,1,0,0.0024,STM,1995,1,Core,280000,4867200,800,12.62,0.05,680,15,43.4812374960933,1995,2005,2015,10,10,M,SF.spruce
p049,FAGR,beech,0to2cm,1,8,9,2,0.0024,AB,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,ABBA,"balsam fir",0to2cm,1,0,0,1,0.0024,BF,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,SOAM,"mountain ash",0to2cm,1,0,0,1,0.0024,MA,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,PIRU,"red spruce",0to2cm,1,0,0,1,0.0024,RS,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p049,ACPE,"striped maple",0to2cm,1,4,6,7,0.0024,STM,1995,1,Core,280000,4867300,800,12.62,0.05,670,22,30.2129415385235,1995,2005,2015,10,10,M,NH.wood
p050,FAGR,beech,0to2cm,1,5,7,5,0.0024,AB,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACSP,"mountain maple",0to2cm,1,1,1,3,0.0024,MM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACSA,"sugar maple",0to2cm,1,2,2,0,0.0024,SM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p050,ACPE,"striped maple",0to2cm,1,0,0,6,0.0024,STM,1995,1,Core,280000,4867500,800,12.62,0.05,620,36,28.6745385758807,1995,2005,2015,10,10,L,NH.wood
p051,FAGR,beech,0to2cm,1,11,13,1,0.0024,AB,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACSP,"mountain maple",0to2cm,1,1,1,0,0.0024,MM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACSA,"sugar maple",0to2cm,1,1,1,1,0.0024,SM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,ACPE,"striped maple",0to2cm,1,4,5,0,0.0024,STM,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p051,BEAL,"yellow birch",0to2cm,1,1,1,2,0.0024,YB,1995,1,Core,280000,4867600,800,12.62,0.05,600,40,5.43525604066424,1995,2005,2015,10,10,L,NH.wood
p052,FAGR,beech,0to2cm,1,0,0,1,0.0024,AB,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,ABBA,"balsam fir",0to2cm,1,0,0,1,0.0024,BF,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,PIRU,"red spruce",0to2cm,1,1,1,0,0.0024,RS,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,ACPE,"striped maple",0to2cm,1,0,2,2,0.0024,STM,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p052,FRAM,"white ash",0to2cm,1,0,0,1,0.0024,WA,1995,1,Core,280000,4867800,800,12.62,0.05,535,28,15.2823042518076,1995,2005,2015,10,10,L,NH.high
p053,FAGR,beech,0to2cm,1,5,5,4,0.0024,AB,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACSP,"mountain maple",0to2cm,1,0,0,7,0.0024,MM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACSA,"sugar maple",0to2cm,1,0,0,1,0.0024,SM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p053,ACPE,"striped maple",0to2cm,1,1,1,9,0.0024,STM,1995,1,Core,280000,4867900,800,12.62,0.05,520,0,22.1694662642939,1995,2005,2015,10,10,L,NH.high
p054,FAGR,beech,0to2cm,1,0,1,0,0.0024,AB,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p054,PIRU,"red spruce",0to2cm,1,1,2,0,0.0024,RS,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p054,ACPE,"striped maple",0to2cm,1,3,3,4,0.0024,STM,1995,1,Core,280000,4868100,800,12.62,0.05,480,310,14.4498128328079,1995,2005,2015,10,10,L,NH.hemlock
p055,FAGR,beech,0to2cm,1,7,8,0,0.0024,AB,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,ABBA,"balsam fir",0to2cm,1,3,3,16,0.0024,BF,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,TSCA,hemlock,0to2cm,1,0,0,1,0.0024,EH,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,PIRU,"red spruce",0to2cm,1,1,4,1,0.0024,RS,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p055,ACPE,"striped maple",0to2cm,1,0,0,3,0.0024,STM,1995,1,Core,280000,4868200,800,12.62,0.05,460,70,3.54061826399258,1995,2005,2015,10,10,L,NH.high
p056,ABBA,"balsam fir",0to2cm,1,3,3,11,0.0024,BF,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,TSCA,hemlock,0to2cm,1,4,5,11,0.0024,EH,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,AMSP,juneberry,0to2cm,1,1,1,0,0.0024,JB,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,PIRU,"red spruce",0to2cm,1,0,0,7,0.0024,RS,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,ACPE,"striped maple",0to2cm,1,0,0,3,0.0024,STM,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p056,BEAL,"yellow birch",0to2cm,1,7,7,10,0.0024,YB,1995,1,Core,279000,4868400,790,12.62,0.05,480,320,5.43525604066424,1995,2005,2015,10,10,L,SF.spruce
p057,FAGR,beech,0to2cm,1,2,2,1,0.0024,AB,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ABBA,"balsam fir",0to2cm,1,3,4,5,0.0024,BF,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ACRU,"red maple",0to2cm,1,0,0,1,0.0024,RM,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,PIRU,"red spruce",0to2cm,1,2,6,0,0.0024,RS,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p057,ACPE,"striped maple",0to2cm,1,0,0,1,0.0024,STM,1995,1,Core,279000,4868500,790,12.62,0.05,475,158,25.7066448209199,1995,2005,2015,10,10,L,NH.hemlock
p058,FAGR,beech,0to2cm,1,0,1,0,0.0024,AB,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACRU,"red maple",0to2cm,1,0,0,1,0.0024,RM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACSA,"sugar maple",0to2cm,1,0,1,0,0.0024,SM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p058,ACPE,"striped maple",0to2cm,1,2,2,1,0.0024,STM,1995,1,Core,279000,4868700,790,12.62,0.05,500,240,13.7575701006119,1995,2005,2015,10,10,L,NH.high
p059,ACSP,"mountain maple",0to2cm,1,4,4,1,0.0024,MM,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p059,PIRU,"red spruce",0to2cm,1,1,2,0,0.0024,RS,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p059,ACPE,"striped maple",0to2cm,1,3,3,0,0.0024,STM,1995,1,Core,279000,4868800,790,12.62,0.05,555,230,29.3052095582534,1995,2005,2015,10,10,L,NH.high
p060,FAGR,beech,0to2cm,1,4,6,0,0.0024,AB,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,PIRU,"red spruce",0to2cm,1,0,1,0,0.0024,RS,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,ACPE,"striped maple",0to2cm,1,0,0,1,0.0024,STM,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p060,BEAL,"yellow birch",0to2cm,1,1,1,2,0.0024,YB,1995,1,Core,279000,4869000,790,12.62,0.05,620,125,9.28649932581595,1995,2005,2015,10,10,L,NH.wood
p061,FAGR,beech,0to2cm,1,1,1,3,0.0024,AB,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,ABBA,"balsam fir",0to2cm,1,0,2,0,0.0024,BF,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,PIRU,"red spruce",0to2cm,1,0,2,2,0.0024,RS,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p061,ACPE,"striped maple",0to2cm,1,0,0,2,0.0024,STM,1995,1,Core,279000,4869100,790,12.62,0.05,630,150,2.61859215691869,1995,2005,2015,10,10,M,NH.high
p062,FAGR,beech,0to2cm,1,1,2,0,0.0024,AB,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,ACSP,"mountain maple",0to2cm,1,0,1,9,0.0024,MM,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,PIRU,"red spruce",0to2cm,1,0,0,1,0.0024,RS,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,ACSA,"sugar maple",0to2cm,1,1,1,1,0.0024,SM,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p062,ACPE,"striped maple",0to2cm,1,5,7,2,0.0024,STM,1995,1,Core,279000,4869300,790,12.62,0.05,620,350,6.60303747399489,1995,2005,2015,10,10,L,NH.high
p063,FAGR,beech,0to2cm,1,0,1,0,0.0024,AB,1995,1,Core,279000,4869400,790,12.62,0.05,630,25,5.33801195150336,1995,2005,2015,10,10,M,NH.wood
p063,ACSP,"mountain maple",0to2cm,1,0,0,1,0.0024,MM,1995,1,Core,279000,4869400,790,12.62,0.05,630,25,5.33801195150336,1995,2005,2015,10,10,M,NH.wood
p063,ACPE,"striped maple",0to2cm,1,4,4,1,0.0024,STM,1995,1,Core,279000,4869400,790,12.62,0.05,630,25,5.33801195150336,1995,2005,2015,10,10,M,NH.wood
p064,ACSP,"mountain maple",0to2cm,1,0,1,2,0.0024,MM,1995,1,Core,279000,4869600,790,12.62,0.05,630,0,8.7488663525924,1995,2005,2015,10,10,M,NH.high
p064,PIRU,"red spruce",0to2cm,1,0,1,1,0.0024,RS,1995,1,Core,279000,4869600,790,12.62,0.05,630,0,8.7488663525924,1995,2005,2015,10,10,M,NH.high
p064,ACSA,"sugar maple",0to2cm,1,0,0,1,0.0024,SM,1995,1,Core,279000,4869600,790,12.62,0.05,630,0,8.7488663525924,1995,2005,2015,10,10,M,NH.high
p064,ACPE,"striped maple",0to2cm,1,1,1,2,0.0024,STM,1995,1,Core,279000,4869600,790,12.62,0.05,630,0,8.7488663525924,1995,2005,2015,10,10,M,NH.high
p065,FAGR,beech,0to2cm,1,9,10,7,0.0024,AB,1995,1,Core,279000,4869700,790,12.62,0.05,650,205,6.55434628152382,1995,2005,2015,10,10,M,NH.wood
p065,ACPE,"striped maple",0to2cm,1,2,2,5,0.0024,STM,1995,1,Core,279000,4869700,790,12.62,0.05,650,205,6.55434628152382,1995,2005,2015,10,10,M,NH.wood
p066,FAGR,beech,0to2cm,1,12,14,7,0.0024,AB,1995,1,Core,279000,4869900,790,12.62,0.05,675,235,12.5738360764288,1995,2005,2015,10,10,M,NH.wood
p066,ABBA,"balsam fir",0to2cm,1,0,0,1,0.0024,BF,1995,1,Core,279000,4869900,790,12.62,0.05,675,235,12.5738360764288,1995,2005,2015,10,10,M,NH.wood
p066,PIRU,"red spruce",0to2cm,1,0,0,1,0.0024,RS,1995,1,Core,279000,4869900,790,12.62,0.05,675,235,12.5738360764288,1995,2005,2015,10,10,M,NH.wood
p066,ACSA,"sugar maple",0to2cm,1,1,1,0,0.0024,SM,1995,1,Core,279000,4869900,790,12.62,0.05,675,235,12.5738360764288,1995,2005,2015,10,10,M,NH.wood
p066,ACPE,"striped maple",0to2cm,1,0,1,5,0.0024,STM,1995,1,Core,279000,4869900,790,12.62,0.05,675,235,12.5738360764288,1995,2005,2015,10,10,M,NH.wood
p067,FAGR,beech,0to2cm,1,7,10,4,0.0024,AB,1995,1,Core,279000,4870000,790,12.62,0.05,680,180,14.0540834702391,1995,2005,2015,10,10,M,NH.wood
p067,PIRU,"red spruce",0to2cm,1,1,1,0,0.0024,RS,1995,1,Core,279000,4870000,790,12.62,0.05,680,180,14.0540834702391,1995,2005,2015,10,10,M,NH.wood
p067,ACSA,"sugar maple",0to2cm,1,1,7,16,0.0024,SM,1995,1,Core,279000,4870000,790,12.62,0.05,680,180,14.0540834702391,1995,2005,2015,10,10,M,NH.wood
p067,ACPE,"striped maple",0to2cm,1,3,3,7,0.0024,STM,1995,1,Core,279000,4870000,790,12.62,0.05,680,180,14.0540834702391,1995,2005,2015,10,10,M,NH.wood
p068,FAGR,beech,0to2cm,1,0,1,0,0.0024,AB,1995,1,Core,279000,4870200,790,12.62,0.05,720,194,7.90919720344554,1995,2005,2015,10,10,H,NH.wood
p068,PIRU,"red spruce",0to2cm,1,1,1,1,0.0024,RS,1995,1,Core,279000,4870200,790,12.62,0.05,720,194,7.90919720344554,1995,2005,2015,10,10,H,NH.wood
p068,ACSA,"sugar maple",0to2cm,1,3,3,34,0.0024,SM,1995,1,Core,279000,4870200,790,12.62,0.05,720,194,7.90919720344554,1995,2005,2015,10,10,H,NH.wood
p068,ACPE,"striped maple",0to2cm,1,3,3,3,0.0024,STM,1995,1,Core,279000,4870200,790,12.62,0.05,720,194,7.90919720344554,1995,2005,2015,10,10,H,NH.wood
p069,FAGR,beech,0to2cm,1,6,8,3,0.0024,AB,1995,1,Core,279000,4870300,790,12.62,0.05,750,196,12.1210066744622,1995,2005,2015,10,10,H,NH.wood
p069,ACSP,"mountain maple",0to2cm,1,0,0,1,0.0024,MM,1995,1,Core,279000,4870300,790,12.62,0.05,750,196,12.1210066744622,1995,2005,2015,10,10,H,NH.wood
p069,PIRU,"red spruce",0to2cm,1,0,0,1,0.0024,RS,1995,1,Core,279000,4870300,790,12.62,0.05,750,196,12.1210066744622,1995,2005,2015,10,10,H,NH.wood
p069,ACSA,"sugar maple",0to2cm,1,0,0,11,0.0024,SM,1995,1,Core,279000,4870300,790,12.62,0.05,750,196,12.1210066744622,1995,2005,2015,10,10,H,NH.wood
p069,ACPE,"striped maple",0to2cm,1,0,0,5,0.0024,STM,1995,1,Core,279000,4870300,790,12.62,0.05,750,196,12.1210066744622,1995,2005,2015,10,10,H,NH.wood
p070,FAGR,beech,0to2cm,1,5,6,3,0.0024,AB,1995,1,Core,279000,4870500,790,12.62,0.05,760,200,9.33540099822857,1995,2005,2015,10,10,H,NH.wood
p070,PIRU,"red spruce",0to2cm,1,1,2,1,0.0024,RS,1995,1,Core,279000,4870500,790,12.62,0.05,760,200,9.33540099822857,1995,2005,2015,10,10,H,NH.wood
p070,ACSA,"sugar maple",0to2cm,1,0,0,3,0.0024,SM,1995,1,Core,279000,4870500,790,12.62,0.05,760,200,9.33540099822857,1995,2005,2015,10,10,H,NH.wood
p070,ACPE,"striped maple",0to2cm,1,3,4,3,0.0024,STM,1995,1,Core,279000,4870500,790,12.62,0.05,760,200,9.33540099822857,1995,2005,2015,10,10,H,NH.wood
p070,FRAM,"white ash",0to2cm,1,0,0,2,0.0024,WA,1995,1,Core,279000,4870500,790,12.62,0.05,760,200,9.33540099822857,1995,2005,2015,10,10,H,NH.wood
p071,FAGR,beech,0to2cm,1,7,11,3,0.0024,AB,1995,1,Core,279000,4870600,790,12.62,0.05,770,204,20.0424793647159,1995,2005,2015,10,10,H,NH.wood
p071,ACSP,"mountain maple",0to2cm,1,0,0,1,0.0024,MM,1995,1,Core,279000,4870600,790,12.62,0.05,770,204,20.0424793647159,1995,2005,2015,10,10,H,NH.wood
p071,ACPE,"striped maple",0to2cm,1,9,10,12,0.0024,STM,1995,1,Core,279000,4870600,790,12.62,0.05,770,204,20.0424793647159,1995,2005,2015,10,10,H,NH.wood
p072,FAGR,beech,0to2cm,1,6,6,6,0.0024,AB,1995,1,Core,279500,4870600,795,12.62,0.05,760,147,13.8761466839291,1995,2005,2015,10,10,H,NH.wood
p072,ACPE,"striped maple",0to2cm,1,0,0,2,0.0024,STM,1995,1,Core,279500,4870600,795,12.62,0.05,760,147,13.8761466839291,1995,2005,2015,10,10,H,NH.wood
p073,FAGR,beech,0to2cm,1,13,15,1,0.0024,AB,1995,1,Core,279500,4870800,795,12.62,0.05,780,135,10.0694705183436,1995,2005,2015,10,10,H,NH.high
p073,ACSP,"mountain maple",0to2cm,1,0,0,1,0.0024,MM,1995,1,Core,279500,4870800,795,12.62,0.05,780,135,10.0694705183436,1995,2005,2015,10,10,H,NH.high
p073,PIRU,"red spruce",0to2cm,1,1,1,3,0.0024,RS,1995,1,Core,279500,4870800,795,12.62,0.05,780,135,10.0694705183436,1995,2005,2015,10,10,H,NH.high
p074,FAGR,beech,0to2cm,1,13,19,7,0.0024,AB,1995,1,Core,279000,4870800,790,12.62,0.05,825,180,30.573068145866,1995,2005,2015,10,10,H,NH.wood
p074,ACSA,"sugar maple",0to2cm,1,0,0,1,0.0024,SM,1995,1,Core,279000,4870800,790,12.62,0.05,825,180,30.573068145866,1995,2005,2015,10,10,H,NH.wood
p074,ACPE,"striped maple",0to2cm,1,1,1,1,0.0024,STM,1995,1,Core,279000,4870800,790,12.62,0.05,825,180,30.573068145866,1995,2005,2015,10,10,H,NH.wood
p075,FAGR,beech,0to2cm,1,1,1,1,0.0024,AB,1995,1,Core,279500,4870900,795,12.62,0.05,805,56,8.9052155630587,1995,2005,2015,10,10,H,SF.firbirch
p075,SOAM,"mountain ash",0to2cm,1,0,0,2,0.0024,MA,1995,1,Core,279500,4870900,795,12.62,0.05,805,56,8.9052155630587,1995,2005,2015,10,10,H,SF.firbirch
p075,BEPA,"paper birch",0to2cm,1,0,1,0,0.0024,PB,1995,1,Core,279500,4870900,795,12.62,0.05,805,56,8.9052155630587,1995,2005,2015,10,10,H,SF.firbirch
p075,ACPE,"striped maple",0to2cm,1,0,0,2,0.0024,STM,1995,1,Core,279500,4870900,795,12.62,0.05,805,56,8.9052155630587,1995,2005,2015,10,10,H,SF.firbirch
p076,FAGR,beech,0to2cm,1,5,5,0,0.0024,AB,1995,1,Core,278500,4870900,785,12.62,0.05,800,246,14.17275643116,1995,2005,2015,10,10,H,SF.firbirch
p076,ABBA,"balsam fir",0to2cm,1,0,0,1,0.0024,BF,1995,1,Core,278500,4870900,785,12.62,0.05,800,246,14.17275643116,1995,2005,2015,10,10,H,SF.firbirch
p076,PIRU,"red spruce",0to2cm,1,0,2,0,0.0024,RS,1995,1,Core,278500,4870900,785,12.62,0.05,800,246,14.17275643116,1995,2005,2015,10,10,H,SF.firbirch
p076,ACPE,"striped maple",0to2cm,1,1,1,3,0.0024,STM,1995,1,Core,278500,4870900,785,12.62,0.05,800,246,14.17275643116,1995,2005,2015,10,10,H,SF.firbirch
