TreeID,FirstObs,PlotTag,Tag_15_current,Species_BEST_15,DBH_95,CrownStatus_95,TreeStatus_95,DBH_05,CrownStatus_05,TreeStatus_05,DBH_15,CrownStatus_15,TreeStatus_15,BBD_15,Time9505yr,Time0515yr,PlotAreaha,ElevB,Species4,SppCommon,Species2,Type,BIG5,YrRecruit
1_179,First,p007,t0201,AB,47.4,I,1,50.2,C,1,50,NA,5,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_180,First,p007,t0202,SM,42.9,I,1,43.2,C,1,43.6,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_181,First,p007,t0203,SM,12.9,S,1,13.5,I,1,15,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_182,First,p007,t0204,SM,27.1,I,1,29.7,C,1,31.8,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_183,First,p007,t0205,WA,28.9,C,1,34.6,C,1,39.8,D,1,NA,10,10,0.05,L,FRAM,"white ash",WA,Hardwood,0,1995
1_184,First,p007,t0206,AB,16,S,1,17.7,I,1,19.5,I,1,1,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_185,First,p007,t0207,SM,32.6,S,1,36,C,1,39.1,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_186,First,p007,t0208,AB,13.7,S,1,15.7,I,1,18,I,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_187,First,p007,t0209,AB,44.8,NA,4,44.8,NA,4,NA,NA,6,NF2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,NA
1_188,First,p007,t0210,YB,26.9,S,1,26.9,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_189,First,p007,t0211,WA,46.9,C,1,50.4,C,3,54.8,C,1,NA,10,10,0.05,L,FRAM,"white ash",WA,Hardwood,0,1995
1_190,First,p007,t10578,WA,63.4,C,1,71.1,C,2,78.8,C,1,NA,10,10,0.05,L,FRAM,"white ash",WA,Hardwood,0,1995
1_191,First,p007,t0213,AB,14.8,S,1,15.5,I,1,16.9,I,1,1,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_192,First,p007,t0214,SM,16.8,S,1,18.5,I,1,20.1,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_193,First,p007,t0215,RS,18.7,S,1,18.7,S,1,18.3,NA,4,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_194,First,p007,t0216,SM,42.8,I,1,44.4,C,1,47.1,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_195,First,p007,t0217,AB,12.4,NA,5,12.4,NA,6,NA,NA,NA,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,NA
1_196,First,p007,t0218,AB,44.7,C,1,46.5,C,1,47.5,D,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_197,First,p007,t0219,SM,81,I,1,81,NA,4,NA,NA,6,NF1,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_198,First,p007,t0220,AB,24.4,S,1,29.4,C,1,32,C,2,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_199,First,p007,t0221,SM,25.8,I,1,27.7,C,1,29.3,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_200,First,p008,t0154,YB,36.8,I,1,37.9,C,1,38.9,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_201,First,p008,t0155,YB,14.5,S,1,14.5,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_202,First,p008,t0156,YB,21.1,S,1,23.1,C,1,23.7,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_203,First,p008,t0157,YB,23.1,I,1,24,C,1,24.9,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_204,First,p008,t10563,SM,58.4,D,1,64.4,C,1,69,D,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_205,First,p008,t10561,YB,30.2,I,1,30.6,C,1,31.1,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_206,First,p008,t0160,RS,11.5,S,1,9.5,S,1,10.1,S,2,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_207,First,p008,t0161,RS,11.5,S,1,13,S,1,13.4,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_208,First,p008,t0162,YB,16.3,S,1,18.3,C,1,19.9,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_209,First,p008,t0163,BF,14.3,S,1,19,I,1,21.7,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_210,First,p008,t10562,AB,31.8,I,1,32.7,C,1,33,S,3,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_211,First,p008,t0165,AB,28.1,I,1,29.7,C,1,30.6,C,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_212,First,p008,t0166,SM,38.6,C,1,43.5,C,1,48.5,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_213,First,p008,t0167,YB,28,I,1,30.7,C,1,33.4,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_214,First,p008,t0168,SM,33.9,C,1,35.2,C,1,35.5,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_215,First,p008,t0169,SM,35,C,1,36.5,C,1,36.8,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_216,First,p008,t0170,SM,54.5,D,1,55.6,D,1,55.6,D,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_217,First,p008,t0171,YB,12.7,S,1,13.6,I,1,14.7,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_218,First,p008,t0172,YB,18.6,S,1,19.8,I,1,21.5,I,2,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_219,First,p008,t0173,STM,10.3,NA,4,10.3,NA,6,NA,NA,NA,NA,10,10,0.05,L,ACPE,"striped maple",STM,Hardwood,0,NA
1_220,First,p008,t0174,YB,49.1,I,1,49.1,NA,4,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_221,First,p008,t0175,AB,12.7,S,1,14.1,S,1,18.5,I,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_222,First,p008,t0176,BF,21.2,S,1,24.5,C,1,24.5,NA,5,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_223,First,p008,t0177,YB,27.8,NA,5,27.8,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_224,First,p008,t0178,BF,16.4,S,1,18.6,I,1,19.4,S,2,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_225,Second,p008,t10737,BF,NA,NA,NA,10.2,S,1,10.1,NA,4,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_226,Second,p008,t10738,AB,NA,NA,NA,11.3,I,1,13.5,S,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_227,Second,p008,t10739,AB,NA,NA,NA,11.2,S,1,13.8,S,1,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_228,Second,p008,t10740,RS,NA,NA,NA,11.5,S,1,12.5,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,2005
1_229,Second,p008,t10741,AB,NA,NA,NA,12,S,1,13.1,S,1,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_230,First,p009,t10550,RS,14.9,S,1,19.4,S,1,24.3,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_231,First,p009,t0180,SM,19.1,C,1,24.5,C,1,30.2,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_232,First,p009,t0181,RS,19.7,S,1,21.6,I,1,22.7,I,2,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_233,First,p009,t10534,BF,11.5,S,1,15.8,C,1,19,I,2,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_234,First,p009,t0183,STM,24.7,I,1,24.7,NA,5,NA,NA,6,NF2,10,10,0.05,L,ACPE,"striped maple",STM,Hardwood,0,1995
1_235,First,p009,t0184,RS,15.6,S,1,16.8,I,1,17.6,I,2,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_236,First,p009,t0185,RS,38.8,D,1,40.8,C,1,41.4,NA,5,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_237,First,p009,t0186,RS,25,I,1,26.8,C,1,29.3,D,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_238,First,p009,t0187,RS,24.7,C,1,27.2,C,1,31,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_239,First,p009,t0188,AB,22.9,I,1,25.4,I,1,27.4,C,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_240,First,p009,t0189,SM,30.7,D,1,37.3,D,2,37,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_241,First,p009,t0190,AB,15.8,S,1,17.9,I,1,20.9,I,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_242,First,p009,t0191,RS,12.5,S,1,12.6,S,1,11.9,NA,5,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_243,First,p009,t0192,RS,22.9,C,1,25.7,C,1,28.8,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_244,First,p009,t0193,RS,18.6,I,1,18.8,C,1,19.6,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_245,First,p009,t0194,RS,23.2,C,1,24.5,C,1,27,C,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_246,First,p009,t10736,AB,20.7,NA,5,20.7,NA,5,NA,NA,6,NF3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,NA
1_247,First,p009,t10732,AB,32.5,C,1,36.4,C,1,36.6,NA,5,NA,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_248,First,p009,t0197,SM,27.1,C,1,28,C,1,29.1,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_249,First,p009,t0198,RM,12.1,S,1,14,I,1,16.6,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_250,First,p009,t0199,BF,10.6,S,1,15.4,S,1,18.5,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_251,First,p009,t10568,YB,73.7,NA,4,73.7,NA,5,69.5,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_252,First,p009,t0250,YB,33.7,NA,5,33.7,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_253,First,p009,t10564,BF,15,S,1,17,S,1,21,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_254,First,p009,t10565,BF,12.6,S,1,16.7,S,1,17,S,4,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_255,First,p009,t0253,SM,23.3,C,1,29,C,1,32.8,D,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_256,First,p009,t0254,BF,15.8,S,1,23.5,I,1,30,C,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_257,First,p009,t0255,STM,11.3,S,1,11.3,NA,6,NA,NA,NA,NA,10,10,0.05,L,ACPE,"striped maple",STM,Hardwood,0,1995
1_258,First,p009,t0256,YB,58,I,1,58,NA,5,58.5,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_259,Second,p009,t10731,RM,NA,NA,NA,12.4,I,1,16,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,2005
1_260,Second,p009,t10733,AB,NA,NA,NA,11.8,S,1,14.3,S,1,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_261,Second,p009,t10734,BF,NA,NA,NA,13.2,S,1,15.9,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_262,Second,p009,t10735,BF,NA,NA,NA,10,S,1,15.1,I,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,2005
1_263,First,p010,t0222,YB,29.6,I,1,31.3,C,1,33.8,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_264,First,p010,t0223,YB,26.9,C,1,29.6,C,1,32.3,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_265,First,p010,t0224,SM,22.7,C,1,24.3,C,1,25.4,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_266,First,p010,t0225,SM,10,S,1,10.8,I,1,12.3,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_267,First,p010,t0226,YB,47.1,C,1,48.5,C,1,50.2,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_268,First,p010,t0227,BF,12,S,1,16.2,S,1,18.3,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_269,First,p010,t0228,YB,28,NA,5,28,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_270,First,p010,t0229,YB,29.3,S,1,29.3,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_271,First,p010,t0230,YB,42.1,C,1,45.1,D,1,48.2,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_272,First,p010,t10551,AB,16,S,1,20.9,C,1,25,C,1,1,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_273,First,p010,t0232,YB,47.1,D,1,47.1,C,1,46.9,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_274,First,p010,t0233,YB,20.3,S,1,28.5,C,1,34,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_275,First,p010,t0234,YB,45.4,NA,5,45.4,NA,5,NA,NA,6,NF2,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_276,First,p010,t0235,YB,27.5,C,1,27.5,NA,4,27.8,NA,5,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_277,First,p010,t0236,RS,11.6,S,1,11.9,S,1,12.9,S,1,NA,10,10,0.05,L,PIRU,"red spruce",RS,Conifer,1,1995
1_278,First,p010,t0237,SM,37,NA,5,37,NA,5,NA,NA,6,NF2,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,NA
1_279,First,p010,t0238,SM,10.9,S,1,10.9,NA,5,NA,NA,6,NF2,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_280,First,p010,t10564,YB,23.7,C,1,26.4,C,1,30.4,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_281,First,p010,t0240,YB,10.7,NA,5,10.7,NA,6,NA,NA,NA,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,NA
1_282,First,p010,t0241,YB,17.2,I,1,17.7,I,1,18.1,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_283,First,p010,t0242,AB,20,I,1,23.7,C,1,26.3,C,1,3,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,1995
1_284,First,p010,t0243,YB,28.2,I,1,29.1,C,1,29.8,I,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_285,First,p010,t0244,YB,34.8,I,1,37,C,1,39.9,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_286,First,p010,t0245,SM,33,I,1,34.9,C,1,36.3,C,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_287,First,p010,t0246,BF,12.4,S,1,16.2,S,1,19.9,S,1,NA,10,10,0.05,L,ABBA,"balsam fir",BF,Conifer,1,1995
1_288,First,p010,t0247,SM,26.8,I,1,27.8,C,1,28.2,NA,5,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,1995
1_289,First,p010,t0248,YB,30.5,I,1,32.6,C,1,35.6,C,1,NA,10,10,0.05,L,BEAL,"yellow birch",YB,Hardwood,1,1995
1_290,First,p010,t0249,RM,11.9,S,1,14.2,I,1,15.9,I,1,NA,10,10,0.05,L,ACRU,"red maple",RM,Hardwood,0,1995
1_291,Second,p010,t10729,SM,NA,NA,NA,11.7,I,1,13.6,I,1,NA,10,10,0.05,L,ACSA,"sugar maple",SM,Hardwood,1,2005
1_292,Second,p010,t10730,AB,NA,NA,NA,11.3,I,1,14.2,I,1,2,10,10,0.05,L,FAGR,beech,AB,Hardwood,1,2005
1_293,First,p011,t0263,STM,12,NA,5,12,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACPE,"striped maple",STM,Hardwood,0,NA
1_294,First,p011,t0264,AB,11,S,1,14.4,I,1,18.3,C,1,2,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_295,First,p011,t0265,SM,34.2,NA,4,34.2,NA,5,NA,NA,6,NF2,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,NA
1_296,First,p011,t10572,AB,11.4,S,1,13.9,I,1,18.8,C,1,3,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_297,First,p011,t0267,RS,16.2,NA,4,16.2,NA,4,NA,NA,6,NF1,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,NA
1_298,First,p011,t0268,SM,18.2,I,1,19,C,1,19.8,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_299,First,p011,t0269,RS,32,D,1,34.8,C,1,38.5,D,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_300,First,p011,t0270,RS,16.3,S,1,18.8,I,1,19.3,I,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_301,First,p011,t0271,SM,25.9,I,1,28.2,C,1,30.7,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_302,First,p011,t0272,SM,30.5,C,1,31.9,C,1,33,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_303,First,p011,t10570,YB,26.2,I,1,30.8,C,1,35.2,C,1,NA,10,10,0.05,M,BEAL,"yellow birch",YB,Hardwood,1,1995
1_304,First,p011,t0274,RS,13,NA,4,13,NA,6,NA,NA,NA,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,NA
1_305,First,p011,t0275,AB,56.9,C,1,57.7,D,1,58.3,NA,5,4,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_306,First,p011,t0276,STM,19.1,S,1,19.1,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACPE,"striped maple",STM,Hardwood,0,1995
1_307,First,p011,t0277,BF,22,NA,4,22,NA,6,NA,NA,NA,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,NA
1_308,First,p011,t0278,STM,14.9,NA,5,14.9,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACPE,"striped maple",STM,Hardwood,0,NA
1_309,First,p011,t0279,AB,16,S,1,16.9,S,1,18.5,S,1,3,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_310,First,p011,t0280,AB,45.4,I,1,47.5,D,1,48.5,NA,5,NA,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_311,First,p011,t0281,YB,61.3,I,1,61.4,C,1,62.7,D,1,NA,10,10,0.05,M,BEAL,"yellow birch",YB,Hardwood,1,1995
1_312,First,p011,t0282,SM,15,I,1,15,NA,4,15,NA,5,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_313,First,p011,t0283,SM,11.9,NA,4,11.9,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,NA
1_314,First,p011,t0284,AB,13.3,S,1,15.6,I,1,19,I,1,1,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_315,First,p011,t0285,SM,18.8,I,1,20.4,I,1,22.1,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_316,Second,p011,t10725,SM,NA,NA,NA,12.8,I,1,16.1,I,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,2005
1_317,Second,p011,t10726,STM,NA,NA,NA,10.1,S,1,12.1,I,1,NA,10,10,0.05,M,ACPE,"striped maple",STM,Hardwood,0,2005
1_318,Second,p011,t10727,AB,NA,NA,NA,12,S,1,14.9,I,1,NA,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,2005
1_319,Second,p011,t10728,AB,NA,NA,NA,10.1,S,1,11.6,NA,4,NA,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,2005
1_320,First,p012,t0257,SM,10.8,S,1,10.8,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_321,First,p012,t0258,SM,29.5,C,1,30.5,C,1,31.6,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_322,First,p012,t0259,SM,12.3,S,1,12.3,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_323,First,p012,t0260,SM,38.4,C,1,41,C,1,42.9,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_324,First,p012,t0261,SM,34.4,C,1,35.4,C,1,36.5,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_325,First,p012,t0262,SM,14.9,NA,5,14.9,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,NA
1_326,First,p012,t0286,SM,27.2,NA,5,27.2,NA,5,NA,NA,6,NF2,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,NA
1_327,First,p012,t10724,SM,32.4,NA,5,32.4,NA,5,NA,NA,6,NF2,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,NA
1_328,First,p012,t0288,SM,28.5,C,1,31.1,C,1,32,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_329,First,p012,t0289,SM,36.9,C,1,40,C,1,44.4,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_330,First,p012,t0290,SM,13.1,S,1,13.1,NA,6,NA,NA,NA,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_331,First,p012,t0291,SM,33,I,1,33,NA,5,33.3,NA,5,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_332,First,p012,t0292,SM,48.6,C,1,49.9,C,1,51.2,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_333,First,p012,t0293,SM,21.2,I,1,22.5,I,1,23.2,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_334,First,p012,t0294,SM,12.2,S,1,13.6,S,1,14.6,S,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_335,First,p012,t0295,SM,37.1,C,1,38.6,C,1,40.8,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_336,First,p012,t0296,SM,46.1,C,1,46.9,C,1,48.9,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_337,First,p012,t10575,SM,34.7,C,1,36.4,C,1,38.6,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_338,First,p012,t0298,SM,30.7,I,1,33,C,1,35.1,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_339,First,p012,t0299,SM,27.8,I,1,28.1,C,1,NA,NA,6,NF1,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_340,First,p012,t0300,SM,23.4,S,1,24.5,S,1,25.9,I,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_341,First,p012,t0301,SM,13.9,S,1,15.2,I,1,15.6,I,2,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_342,First,p012,t0302,SM,39.3,I,1,39.3,NA,5,NA,NA,6,NF1,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_343,First,p012,t0303,SM,29.7,I,1,32,C,1,33.7,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_344,First,p012,t0304,SM,36.9,I,1,37.9,C,1,38.8,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_345,First,p013,t0305,YB,24.9,C,1,27.6,I,2,32,C,1,NA,10,10,0.05,M,BEAL,"yellow birch",YB,Hardwood,1,1995
1_346,First,p013,t0306,AB,10.3,S,1,10.3,NA,5,NA,NA,5,NA,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_347,First,p013,t0307,AB,65,NA,5,65,NA,5,NA,NA,6,NF1,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,NA
1_348,First,p013,t0308,AB,12.3,S,1,12.3,I,2,19.7,I,2,3,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_349,First,p013,t0309,SM,58,C,1,60.9,C,1,63.2,D,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_350,First,p013,t0310,SM,20.6,I,1,24.1,C,1,27.1,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_351,First,p013,t0311,SM,38.1,C,1,37.9,C,1,38.9,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_352,First,p013,t0312,SM,22.1,C,1,22.2,C,1,25.4,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_353,First,p013,t0313,AB,10.8,S,1,14.4,S,1,17.2,I,1,1,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
1_354,First,p013,t0314,SM,17,S,1,19.9,I,1,21.7,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_355,First,p013,t0315,SM,39.2,C,1,40.3,C,1,42.2,C,1,NA,10,10,0.05,M,ACSA,"sugar maple",SM,Hardwood,1,1995
1_356,First,p013,t0316,AB,12.5,S,1,15.7,S,1,17.2,I,2,2,10,10,0.05,M,FAGR,beech,AB,Hardwood,1,1995
